EQUI-5	standing	is	1
EQUI-5	on tree branches	on tree branches	3
SPE2-4	A cat	A black and white cat	2
EQUI-5	A large boat	A large boat	3
SPE2-4	in the water	on the sea	3
EQUI-5	A passenger train	A passenger train	3
SIMI-4	waiting	sits	1
EQUI-5	in a station	in the station	3
EQUI-5	on the floor	on the floor	3
EQUI-5	sitting	sitting	1
EQUI-5	An Apple computer	A Macintosh computer	3
EQUI-5	A jockey	A jockey	2
EQUI-5	a horse	a horse	2
EQUI-5	riding	riding	1
SIMI-4	A woman	A young girl	2
EQUI-5	a brown horse	a brown horse	3
EQUI-5	riding	riding	1
EQUI-5	sleeps	asleep	1
EQUI-5	A man	A man	2
SPE2-4	with a baby	holding a baby	3
SIMI-2	in front of yellow flowers	in a field	3
EQUI-5	standing	standing	1
EQUI-5	A black dog	A black dog	3
EQUI-5	in afield	in a field	2
SPE2-3	standing	grazing	1
EQUI-5	sheep	A sheep	1
EQUI-5	standing	stands	1
SPE1-4	A dark brown horse	A brown horse	3
SPE2-3	in a field	in a lush green field	3
SPE2-4	with food	with food and beer	2
EQUI-5	of people	of people	2
EQUI-5	around a table	around a table	3
EQUI-5	A group	A group	2
EQUI-5	sitting	sit	1
EQUI-5	A brown horse	A brown horse	3
SPE1-4	in a lush green field	in a green field	4
EQUI-5	with two cats	with two cats	3
EQUI-5	at her feet	at her feet	3
EQUI-5	in a kitchen	in the kitchen	3
EQUI-5	stands	is standing	1
EQUI-5	An elderly woman	The old lady	3
SPE1-4	Red double decker bus	Double decker passenger bus	4
REL-3	through the streets	with traffic	2
EQUI-5	driving	driving	1
EQUI-5	in a cluttered room	in a cluttered room	4
SIMI-4	sitting	lies	1
EQUI-5	A man	A man	2
EQUI-5	walking	walking	1
SIMI-4	under trees	under the tree	2
SPE1-4	Black cow	Cow	1
EQUI-5	in pasture	in a pasture	2
SIMI-3	A smiling woman	Two women	2
REL-2	with another smiling woman	laughing	1
EQUI-5	sitting	sitting	1
EQUI-5	outside	outside	1
SPE2-3	with a big necklace	with a black top and a necklace	4
SPE2-4	a woman	A young woman	2
EQUI-5	in grass	in a grassy area	2
EQUI-5	standing	standing	1
EQUI-5	Brown and white cow	A brown and white cow	4
EQUI-5	a horse	a horse	2
EQUI-5	riding	rides	1
EQUI-5	A jockey	A jockey	2
EQUI-5	rides	rides	1
EQUI-5	A person	A person	2
EQUI-5	a bike	a bike	2
EQUI-5	a helmet	a bike helmet	2
EQUI-5	wearing	wearing	1
EQUI-5	of horses	of horses	2
EQUI-5	grazing	grazing	1
EQUI-5	Group	A group	1
SPE1-4	in grassy field	in a field	3
EQUI-5	a helmet	a bike helmet	2
SPE1-4	A young blonde girl	A young girl	3
EQUI-5	behind her	in the background	2
SPE1-4	with a red bicycle	with a bicycle	3
EQUI-5	wearing	wearing	1
SIMI-3	A striped cat	Domestic cat	2
EQUI-5	laying down	laying	1
EQUI-5	of cat litter	of cat litter	3
SIMI-3	Five birds	Several cardinals	2
EQUI-5	on the snow	in the snow	3
EQUI-5	stand	stand	1
SPE1-4	posing	is standing	1
EQUI-5	by a pillar	by a pillar	3
EQUI-5	A woman	a woman	2
EQUI-5	with a U2 sign	where `` u2 '' is written	4
SPE2-4	A red moped	The red scooter	3
SIMI-4	parked	is sitting	1
SPE1-4	on a sidewalk	on the street	3
REL-3	in front of graffiti	in front of the building	4
EQUI-5	on couch	on a couch	2
EQUI-5	Two dogs and one cat	Two dogs and a cat	5
SIMI-4	sitting	resting	1
EQUI-5	with their thumbs up	the thumbs up sign	4
SPE1-2	One Asian and one occasion woman	Two women	2
REL-3	smiling	are posing	1
SIMI-4	in front of an alpine lake	next to a mountain , and a body	6
EQUI-5	grazing	grazing	1
SPE1-1	Two mountain goats	Two animals	2
SPE2-4	in a station	at the city train station	3
EQUI-5	waiting	waiting	1
EQUI-5	A passenger train	A passenger train	3
EQUI-5	A bicycle	A bicycle	2
EQUI-5	is parked	is parked	2
SPE2-4	by a shop	outside a bookstore	3
SPE1-4	in a black leather chair	on a leather chair	4
SPE2-4	A orange and white cat	A ginger and white cat	5
SIMI-4	laying	asleep	1
EQUI-5	on train tracks	on the train tracks	3
SPE1-4	Black train	A train	2
SPE1-4	on a black couch	on couch	2
EQUI-5	Young couple	Young couple	2
EQUI-5	sitting	sitting	1
EQUI-5	on a couch	on couch	2
SPE2-4	A couple	Young couple	2
REL-3	posing	sitting	1
EQUI-5	Red double decker bus	Red double decker bus	4
EQUI-5	A group	A group	2
EQUI-5	sitting	sitting	1
SPE1-4	at a restaurant table	around a table	3
EQUI-5	of people	of people	2
SIMI-4	napping	sleeping	1
SPE1-4	under a small table	under a table	3
EQUI-5	a dog	A dog	2
EQUI-5	on water	on the water	2
SPE2-4	A boat	Sail boat	2
EQUI-5	is sailing	sailing	1
SPE1-4	a small baby	a baby	2
EQUI-5	holding	holding	1
SIMI-4	A smiling woman	Two smiling women	3
EQUI-5	Red double decker bus	A red double decker bus	4
SPE2-4	of street	on a city street	2
EQUI-5	the window	of a window	2
EQUI-5	looking out	looking out	2
SPE1-4	Gray cat	A cat	2
SIMI-4	on the tracks	on the train track	3
EQUI-5	sitting	are sitting	1
EQUI-5	Two green and white trains	Two green and white trains	5
EQUI-5	the camera	the camera	2
SPE2-3	A cat	A gray , black , and white cat	2
EQUI-5	looking at	looking at	2
EQUI-5	A gray cat	A gray cat	3
SIMI-4	on a wooden table	on a dining table	4
EQUI-5	lying	laying	1
EQUI-5	in a chair	on chair	2
EQUI-5	with a baby	with infant	2
SPE1-3	A father	Man	1
SIMI-4	napping	sleeping	1
EQUI-5	on tree branch	on a tree branch	3
EQUI-5	perched	perched	1
SPE2-4	Green and white bird	Bird	1
EQUI-5	A red and white plane	Red and white plane	4
EQUI-5	flying	flying	1
EQUI-5	with a viking hat	a viking hat	3
SPE2-4	a woman	Smiling woman	2
SIMI-4	on	wearing	1
EQUI-5	standing	stands	1
SPE1-4	underneath a chair	on the floor	3
SPE1-4	A small white cat	A white cat	3
EQUI-5	at a table	around a table	3
SPE2-4	of people	of elderly people	2
EQUI-5	A group	Group	1
REL-3	eat	sitting	1
EQUI-5	standing	stands	1
SIMI-2	A bull	A brown horse	2
SPE2-2	in the field	in a lush green field	3
REL-4	jumping	playing	1
SPE2-2	at a table	around a dining table	3
EQUI-5	A group	A group	2
SPE2-4	of people	of elderly people	2
SIMI-4	are looking at	looking out	2
SIMI-2	Two cats	A white cat	2
EQUI-5	a window	of a window	2
EQUI-5	in the background	in the background	3
SIMI-2	with a horse	with other lambs	3
EQUI-5	perched	is perched	1
SIMI-3	A small red and gray bird	A red and brown bird	5
SPE1-3	amongst the bare branches	on branches	2
SIMI-2	on a rural road	along a dirt road	4
EQUI-5	is driving	driving	1
SIMI-2	Three young women	Two Indian women	3
EQUI-5	in a field	in a field	3
SIMI-2	of sheep	of horses	2
EQUI-5	A group	A group	2
SPE1-4	in a green pasture	in the pasture	3
SIMI-1	Two white cows	The tan horse	3
EQUI-5	at a table	at a table	3
SIMI-4	Two people	four people	2
EQUI-5	sitting	sitting	1
SPE2-2	A women	A man and two women	2
EQUI-5	sitting	sitting	1
SIMI-4	on a sofa	on a blue sofa	3
EQUI-5	Black and white cat	The black and white cat	4
SIMI-3	lying	lounges	1
REL-1	under bush	in the dirt	2
EQUI-5	at the camera	at the camera	3
EQUI-5	is looking	looking	1
SIMI-2	The lamb	A cat	2
EQUI-5	A black and white photo	A black and white photo	5
SIMI-2	A black and white cat	Black and white lamb	4
EQUI-5	posing	are posing	1
EQUI-5	for the camera	for the camera	3
SIMI-3	A man and small child	A man and woman	4
SPE2-4	A black vehicle	A black car	3
EQUI-5	parked	parked	1
SIMI-2	The black and white bull	A black and white dog	5
EQUI-5	at the camera	at the camera	3
EQUI-5	is looking	looking	1
EQUI-5	in the background	in the background	3
SIMI-1	of sheep	A white cat	2
SIMI-1	beside the road	in the field	3
EQUI-5	are grazing	grazing	1
SIMI-2	Five cows	Several sheep	2
SIMI-4	in a living room	in a dining room	4
SPE1-4	A silver bicycle	A bicycle	2
REL-3	sleeping	sitting	1
SPE2-4	on the sofa	on a green couch	3
SIMI-2	The men	a young boy	2
SIMI-3	sits	relaxes	1
SPE2-3	A brown and white dog	A small orange and white dog	5
SIMI-2	on a floral-patterned chair	on a flower print pillow	4
EQUI-5	looking	looking	1
EQUI-5	Two sheep	Two sheep	2
EQUI-5	at the camera	at the camera	3
EQUI-5	in a field	in a field	3
EQUI-5	in the background	in the background	3
EQUI-5	laying	lying	1
EQUI-5	at the camera	at the camera	3
SIMI-3	A cat	A tan dog	2
SPE2-4	looking	looking up	1
SPE1-4	on a red cushion	on a moggie bed	4
EQUI-5	a boat	on a boat	2
SIMI-2	near the shore	on green water	3
EQUI-5	Four people	four people	2
SPE1-3	are rowing	are	1
EQUI-5	in the sky	in the sky	3
SIMI-3	Two airplanes	A plane	2
SIMI-4	in front of the laundry room	with tan walls and a washer and dryer	6
REL-2	on the porch	on acouch	2
EQUI-5	People	People	1
EQUI-5	sitting	sitting	1
SIMI-2	sitting	riding	1
EQUI-5	A man	A man	2
SIMI-3	near two tiny animals	near her children	3
EQUI-5	stands	standing	1
SIMI-4	A lamb	A sheep	2
SIMI-3	on a grassy field	on a green hill	4
SIMI-2	Tan cow	Many sheep	2
REL-4	in front of some ruins	in front of a building	5
SPE2-4	A bicycle	A pink bicycle	2
EQUI-5	of black faced sheep	A black faced sheep	4
SIMI-1	walking	flying	1
EQUI-5	standing	standing	1
EQUI-5	in a grassy field	in a grassy field	4
SIMI-1	A black and white cow	A blue jay	3
SIMI-2	sitting	sitting	1
SIMI-2	A young woman	Two young kids	3
SPE2-4	dressed	dressed up	1
SPE2-3	on side	on a crowded street	2
EQUI-5	Red double decker bus	A red double decker bus	4
SPE2-4	A bus	A green bus	2
EQUI-5	drives down	drives down	2
SPE1-4	a busy road	a road	2
SPE1-4	A young woman	A women	2
EQUI-5	is wearing	wearing	1
EQUI-5	a bikini top and jeans	a bikini top and jeans	5
SIMI-3	A yellow and blue airplane	The white airplane	3
EQUI-5	is flying	is flying	2
SPE2-4	in the sky	in the blue sky	3
SPE2-3	near the water	on a beach	3
EQUI-5	with two Indian girls	with two Indian girls	4
EQUI-5	Two Indian women	Two Indian woman	3
EQUI-5	A living room	A living room	3
EQUI-5	in the background	in the background	3
SPE2-3	with a dining table	with large sofas and a dining table	4
EQUI-5	with trees	with trees	2
EQUI-5	paddling	padding	1
EQUI-5	Two people	Two people	2
EQUI-5	in the background	in the background	3
SIMI-4	in a red canoe	in a yellow canoe	4
SIMI-4	at sunset	near the sunset	2
EQUI-5	Plane	A plane	1
SIMI-4	in mid-flight	flying	1
EQUI-5	to the side	to the side	3
SIMI-4	A yellow parrot	A yellow and orange bird	3
EQUI-5	of its cage	of a cage	3
EQUI-5	clings	hold on	1
EQUI-5	sailing	sailing	1
EQUI-5	in a small sailboat	in a small sailboat	4
SPE2-4	Couple	Two men	1
EQUI-5	Red double decker bus	A red , double-decker bus	4
EQUI-5	A close-up	Close up image	2
EQUI-5	with its tongue	with it 's tongue	3
EQUI-5	hanging out	hanging out	2
EQUI-5	of a sheep	of a sheep	3
SIMI-4	sitting	perched	1
SPE2-4	on a branch	on an icy branch	3
EQUI-5	a small bird	A small bird	3
SIMI-2	stand	walking	1
SPE1-4	A brown duck and white duck	Brown and white ducks	4
SPE2-4	on the grass	on green grass	3
SPE2-4	Cows	Five cows	1
EQUI-5	grazing	grazing	1
EQUI-5	in a snow covered field	in a snow covered field	5
SPE2-3	with blue shirt	in a blue shirt and tan pants	3
SIMI-3	in front of a fountain	in front of a statue	5
EQUI-5	standing	is standing	1
EQUI-5	Man	A man	1
EQUI-5	on the floor	on on the floor	3
SPE2-4	Several televisions	Three televisions	2
EQUI-5	in front of a bookcase	in front of book shelves	5
EQUI-5	A clear plastic chair	a clear plastic chair	4
EQUI-5	stands	standing	1
SPE2-4	A sheep	A large sheep	2
SIMI-4	on a hillside	on a hill	3
EQUI-5	Blue and red plane	a blue and red airplane	4
EQUI-5	in mid-air flight	while in flight	3
EQUI-5	on the floor	on the floor	3
EQUI-5	A flat screen TV	A flat-screen TV	3
SPE2-4	with several computer monitors	with four computer monitors	4
EQUI-5	Room	A room	1
SPE1-4	of a stop sign	of a sign	3
EQUI-5	on it	on	1
EQUI-5	the back	The back	2
SPE1-4	with many stickers	with stickers	2
SPE1-4	Living room or den	Living room	2
SPE2-3	with large screen television	with tan furniture and flat screen television	4
EQUI-5	driving down	driving down	2
EQUI-5	A doubly decker red bus	A red double decker bus	5
SPE2-4	the road	a street	2
EQUI-5	for camera	for the camera	2
SIMI-4	stand	are posing	1
EQUI-5	A man and woman	A man and woman	4
SPE2-4	A white bird	Large white bird	3
SIMI-3	with long orange legs	with long orange beak	4
SPE1-4	by a lake	on the shoreline	3
EQUI-5	standing	standing	1
SIMI-4	driving	is riding	1
SPE1-3	through a snow covered city	in the snow	3
SPE1-4	A red train	The train	2
EQUI-5	on the runway	on a runway	3
SIMI-4	sits	parked	1
SPE1-4	A Das Air Cargo plane	A passenger plane	3
SIMI-4	on purple sheet	on a purple blanket	3
SPE2-3	A cat	A black and white cat	2
EQUI-5	sleeps	sleeps	1
SPE1-4	an England street	the street	2
SPE2-4	A red and white bus	A red and white England bus	5
EQUI-5	drives down	drives down	2
EQUI-5	a jockey	A jockey	2
EQUI-5	riding	riding	1
EQUI-5	a horse	a horse	2
EQUI-5	A kitchen	A kitchen	2
SPE1-4	with wood cabinets and dining table	with wooden cabinets and furniture	5
EQUI-5	of a cityscape	of a city	3
SIMI-4	with a graffiti scene	by a mural	3
EQUI-5	A motorcycles	A motorcycle	2
EQUI-5	is parked	is parked	2
EQUI-5	in the water	in the water	3
SPE2-3	A bird	A large black bird	2
SIMI-4	in a fenced area	in a gated yard	4
EQUI-5	pets	pets	1
EQUI-5	a dog	a dog	2
EQUI-5	A woman	A woman	2
SIMI-4	reclines	sitting	1
EQUI-5	on an office chair	on an office chair	4
SPE2-4	A cat	A ginger cat	2
EQUI-5	sits	is	1
EQUI-5	at the train station	at the station	3
SPE2-4	The train	The blue train	2
EQUI-5	of horses	of horses	2
EQUI-5	A group	Group	1
EQUI-5	grazing	grazing	1
SPE2-4	in a field	in grassy field	3
SPE1-4	on an icy branch	on a branch	3
SIMI-4	A small bird	A yellow bird	3
EQUI-5	perched	perched	1
EQUI-5	Boy	A boy	1
REL-2	typing	looking	1
SIMI-3	on a computer	at a computer screen	3
EQUI-5	their tires	tires	1
EQUI-5	spins	spinning	1
EQUI-5	A red truck	Red truck	2
EQUI-5	Four blue and yellow planes	Four blue and yellow planes	5
EQUI-5	flying	in flight	1
EQUI-5	A train	A train	2
EQUI-5	is	parked	1
EQUI-5	at a train station	at a train station	4
SPE2-3	through water	towards a the shore	2
EQUI-5	in yellow canoe	a yellow canoe	3
EQUI-5	Man	Man	1
EQUI-5	paddling	paddling	1
EQUI-5	on the floor	on the floor	3
SPE1-4	Beer bottles -LRB- -LRB- Harp Lager -RRB- -RRB-	A row	2
EQUI-5	giving	giving	1
EQUI-5	the thumbs up sign	the thumbs up sign	4
SPE2-3	Two women	Two smiling young women	2
SPE1-4	on a city street	the road	2
SPE1-4	A double decker red United bus	A doubly decker red bus	5
EQUI-5	at table	at a table	2
EQUI-5	of restaurant	at a restaurant	2
SIMI-4	Group	Two people	1
EQUI-5	sitting	sitting	1
EQUI-5	drinking	are drinking	1
SPE1-4	Two dairy cows	Two cows	2
EQUI-5	from a pond	from a pond	3
SIMI-1	in an urban setting	in a fenced area	4
SIMI-3	ride	riding	1
EQUI-5	People	People	1
REL-2	standing	talking	1
SIMI-3	Two women	Two men	2
SIMI-2	in front of tour bus	in front of a plane	5
SPE1-4	Large silver locomotive engine	The silver train	3
SIMI-3	in a shed	in a station	3
SIMI-2	is parked	stand	1
EQUI-5	outside a bookstore	outside a bookstore	3
SIMI-3	standing	standing	1
EQUI-5	in background	in the background	2
EQUI-5	is eating	eating	1
EQUI-5	fruit	fruit	1
SPE2-3	on a wire grate	on a bird feeder	4
EQUI-5	A yellow bird	A yellow bird	3
EQUI-5	on the tracks	down the tracks	3
SIMI-2	sitting	traveling	1
EQUI-5	A train	A train	2
SIMI-2	sits	standing	1
SIMI-3	A man	A woman	2
SIMI-4	a white horse	a brown horse	3
EQUI-5	riding	riding	1
SIMI-2	is standing	hold on	2
EQUI-5	riding	riding	1
EQUI-5	a brown horse	a brown horse	3
SPE2-3	A girl	The jockey	2
EQUI-5	A man	The man	2
SIMI-2	sitting	is standing	1
SIMI-2	on the grass	on the sidewalk	3
EQUI-5	standing	standing	1
SIMI-2	A white cat	A sheep	2
EQUI-5	on a street	on the street	3
SPE2-4	A passenger jet	A large passenger jet	3
SPE1-2	on a runway	close to the ground	3
REL-2	sits	flying	1
EQUI-5	on a table	at a table	3
SIMI-3	sitting	sitting	1
SPE2-3	A white cat	A pretty white striped cat	3
SIMI-1	on a carpet	the table	2
SPE1-4	in front of an apartment building	in front of building	4
SPE2-2	on the ground	under a tree	3
SIMI-1	The black bird	with a cow	3
SIMI-2	of a cat	of a horse	3
EQUI-5	A close-up	A close-up	2
SIMI-2	are swimming	fly	1
EQUI-5	The birds	Birds	1
SIMI-2	in the water	over water	2
SPE1-4	on a crowded street	on a public street	4
SIMI-3	A red double decker bus	A white bus	3
SPE2-4	in a field	in a field	3
EQUI-5	grazing	grazing	1
SPE2-3	A group	A brown horse	2
SIMI-3	near a field	in the grass	3
SIMI-4	sitting	is sitting	1
EQUI-5	Two women	Two women	2
EQUI-5	in the kitchen	in kitchen	2
EQUI-5	toward the camera	towards the camera	3
SIMI-2	moving	flying	1
SPE2-1	with table , chair and sofa	with a blue sofa , camp bed , wooden bench and dresser	6
EQUI-5	A living room	A living room	3
EQUI-5	in the background	in the background	3
SIMI-4	A steam engine	A train	2
REL-3	a train track	at a train station	3
SIMI-4	sitting	sitting	1
EQUI-5	Two women	Two women	2
SPE2-3	outside	outside	1
SIMI-2	sitting	standing	1
EQUI-5	toward the camera	at the camera	3
SIMI-1	The bird	The sheep	2
SIMI-2	on the branch	under the trees	3
SIMI-3	is sitting	is standing	2
SPE2-4	looking	is looking up	1
SIMI-2	A brown and white cow	The black and white cat	5
EQUI-5	into the camera	at the camera	3
SIMI-4	along the beach	's shore	2
EQUI-5	walking	walk	1
SIMI-2	A man and a woman	A man	2
SIMI-2	A black and white dog	A small black and white goat	5
EQUI-5	at the camera	at the camera	3
